
15:26:42.616 > 79382,0.3270
15:26:42.667 > 79433,0.7228
15:26:42.718 > 79484,0.7932
15:26:42.769 > 79535,0.8269
15:26:42.820 > 79586,0.8325
15:26:42.871 > 79637,0.8613
15:26:42.922 > 79688,0.8542
15:26:42.973 > 79739,0.8398
15:26:43.024 > 79790,0.8310
15:26:43.075 > 79841,0.7853
15:26:43.126 > 79892,0.6816
15:26:43.177 > 79943,0.4740
15:26:43.228 > 79994,0.3697
15:26:43.279 > 80045,0.5079
15:26:43.330 > 80096,0.6825
15:26:43.381 > 80147,0.7893
15:26:43.432 > 80198,0.8239
15:26:43.483 > 80249,0.8295
15:26:43.534 > 80300,0.8283
15:26:43.585 > 80351,0.8376
15:26:43.636 > 80402,0.8254
15:26:43.687 > 80453,0.7934
15:26:43.738 > 80504,0.7331
15:26:43.789 > 80555,0.6142
15:26:43.840 > 80606,0.3568
15:26:43.891 > 80657,0.0190
15:26:43.942 > 80708,0.0071
15:26:43.993 > 80759,0.0117
15:26:44.044 > 80810,0.0938
15:26:44.095 > 80861,0.5580
15:26:44.146 > 80912,0.7360
15:26:44.197 > 80963,0.7915
15:26:44.248 > 81014,0.8166
15:26:44.299 > 81065,0.8244
15:26:44.350 > 81116,0.8215
15:26:44.401 > 81167,0.8100
15:26:44.452 > 81218,0.7851
15:26:44.503 > 81269,0.7411
15:26:44.554 > 81320,0.6786
15:26:44.605 > 81371,0.5744
15:26:44.656 > 81422,0.3448
15:26:44.707 > 81473,0.0210
15:26:44.758 > 81524,0.0085
15:26:44.809 > 81575,0.0117
15:26:44.860 > 81626,0.0259
15:26:44.911 > 81677,0.4063
15:26:44.962 > 81728,0.6444
15:26:45.013 > 81779,0.7448
15:26:45.064 > 81830,0.8066
15:26:45.115 > 81881,0.8117
15:26:45.166 > 81932,0.8247
15:26:45.217 > 81983,0.8164
15:26:45.268 > 82034,0.8203
15:26:45.319 > 82085,0.8144
15:26:45.370 > 82136,0.8103
15:26:45.421 > 82187,0.8037
15:26:45.472 > 82238,0.8103
15:26:45.523 > 82289,0.7966
15:26:45.574 > 82340,0.7932
15:26:45.625 > 82391,0.7885
15:26:45.676 > 82442,0.7932
15:26:45.727 > 82493,0.7807
15:26:45.778 > 82544,0.7817
15:26:45.829 > 82595,0.7792
15:26:45.882 > 82646,0.7631
15:26:45.931 > 82697,0.7587
15:26:45.982 > 82748,0.7595
15:26:46.033 > 82799,0.7477
15:26:46.084 > 82850,0.7338
15:26:46.135 > 82901,0.7277
15:26:46.186 > 82952,0.7194
15:26:46.237 > 83003,0.6957
15:26:46.288 > 83054,0.6901
15:26:46.339 > 83105,0.6745
15:26:46.390 > 83156,0.6552
15:26:46.441 > 83207,0.6398
15:26:46.492 > 83258,0.6198
15:26:46.543 > 83309,0.6029
15:26:46.594 > 83360,0.5780
15:26:46.645 > 83411,0.5411
15:26:46.696 > 83462,0.4879
15:26:46.747 > 83513,0.4129
15:26:46.798 > 83564,0.3241
15:26:46.849 > 83615,0.2186
15:26:46.900 > 83666,0.0611
15:26:46.951 > 83717,0.0156
15:26:47.002 > 83768,0.0120
15:26:47.053 > 83819,0.0149
15:26:47.104 > 83870,0.0274
15:26:47.155 > 83921,0.2667
15:26:47.206 > 83972,0.5380
15:26:47.257 > 84023,0.6811
15:26:47.308 > 84074,0.7590
15:26:47.359 > 84125,0.7861
15:26:47.410 > 84176,0.8061
15:26:47.461 > 84227,0.8015
15:26:47.512 > 84278,0.7917
15:26:47.563 > 84329,0.7626
15:26:47.614 > 84380,0.7153
15:26:47.665 > 84431,0.6374
15:26:47.716 > 84482,0.5363
15:26:47.767 > 84533,0.3980
15:26:47.818 > 84584,0.1365
15:26:47.869 > 84635,0.0164
15:26:47.920 > 84686,0.0005
15:26:47.971 > 84737,0.0161
15:26:48.022 > 84788,0.3658
15:26:48.073 > 84839,0.6325
15:26:48.124 > 84890,0.7358
15:26:48.175 > 84941,0.7861
15:26:48.226 > 84992,0.7966
15:26:48.277 > 85043,0.7949
15:26:48.328 > 85094,0.7985
15:26:48.379 > 85145,0.7341
15:26:48.430 > 85196,0.6816
15:26:48.481 > 85247,0.5863
15:26:48.532 > 85298,0.5121
15:26:48.583 > 85349,0.4259
15:26:48.635 > 85400,0.3355
15:26:48.685 > 85451,0.2342
15:26:48.736 > 85502,0.3043
15:26:48.787 > 85553,0.5065
15:26:48.838 > 85604,0.6747
15:26:48.889 > 85655,0.7646
15:26:48.940 > 85706,0.8017
15:26:48.991 > 85757,0.8137
15:26:49.042 > 85808,0.8027
15:26:49.093 > 85859,0.7726
15:26:49.144 > 85910,0.6799
15:26:49.195 > 85961,0.4828
15:26:49.246 > 86012,0.3392
15:26:49.297 > 86063,0.4935
15:26:49.348 > 86114,0.6774
15:26:49.399 > 86165,0.7751
15:26:49.450 > 86216,0.8024
15:26:49.501 > 86267,0.7866
15:26:49.552 > 86318,0.7446
15:26:49.603 > 86369,0.5961
15:26:49.654 > 86420,0.3394
15:26:49.705 > 86471,0.3726
15:26:49.756 > 86522,0.6303
15:26:49.807 > 86573,0.7712
15:26:49.858 > 86624,0.8166
15:26:49.909 > 86675,0.8261
15:26:49.960 > 86726,0.8122
15:26:50.011 > 86777,0.7819
15:26:50.062 > 86828,0.6576
15:26:50.113 > 86879,0.4462
15:26:50.164 > 86930,0.4518
15:26:50.215 > 86981,0.6716
15:26:50.266 > 87032,0.7846
15:26:50.318 > 87083,0.8244
15:26:50.368 > 87134,0.8137
15:26:50.419 > 87185,0.8085
15:26:50.470 > 87236,0.7573
15:26:50.522 > 87287,0.5866
15:26:50.572 > 87338,0.2918
15:26:50.623 > 87389,0.1736
15:26:50.674 > 87440,0.4315
15:26:50.726 > 87491,0.6640
15:26:50.776 > 87542,0.7621
15:26:50.828 > 87593,0.7976
15:26:50.878 > 87644,0.8032
15:26:50.929 > 87695,0.7824
15:26:50.980 > 87746,0.7055
15:26:51.031 > 87797,0.5519
15:26:51.082 > 87848,0.3165
15:26:51.133 > 87899,0.3243
15:26:51.184 > 87950,0.5458
15:26:51.236 > 88001,0.7128
15:26:51.286 > 88052,0.7783
15:26:51.337 > 88103,0.8054
15:26:51.388 > 88154,0.8173
15:26:51.439 > 88205,0.7958
15:26:51.490 > 88256,0.7499
15:26:51.542 > 88307,0.6249
15:26:51.592 > 88358,0.3834
15:26:51.643 > 88409,0.0947
15:26:51.694 > 88460,0.1758
15:26:51.745 > 88511,0.5062
15:26:51.796 > 88562,0.6991
15:26:51.850 > 88613,0.7775
15:26:51.899 > 88664,0.8161
15:26:51.949 > 88715,0.8244
15:26:52.001 > 88766,0.8232
15:26:52.051 > 88817,0.8063
15:26:52.102 > 88868,0.7455
15:26:52.153 > 88919,0.6408
15:26:52.205 > 88970,0.3978
15:26:52.255 > 89021,0.0532
15:26:52.306 > 89072,0.0379
15:26:52.358 > 89123,0.3705
15:26:52.408 > 89174,0.6420
15:26:52.459 > 89225,0.7621
15:26:52.511 > 89276,0.8100
15:26:52.561 > 89327,0.8117
15:26:52.612 > 89378,0.8320
15:26:52.663 > 89429,0.8371
15:26:52.714 > 89480,0.8330
15:26:52.765 > 89531,0.8046
15:26:52.817 > 89582,0.7636
15:26:52.867 > 89633,0.6630
15:26:52.919 > 89684,0.4427
15:26:52.969 > 89735,0.1665
15:26:53.020 > 89786,0.1421
15:26:53.071 > 89837,0.4520
15:26:53.123 > 89888,0.6816
15:26:53.173 > 89939,0.7910
15:26:53.225 > 89990,0.8259
15:26:53.275 > 90041,0.8530
15:26:53.327 > 90092,0.8557
15:26:53.377 > 90143,0.8418
15:26:53.429 > 90194,0.8442
15:26:53.479 > 90245,0.8444
15:26:53.531 > 90296,0.8281
15:26:53.581 > 90347,0.7998
15:26:53.633 > 90398,0.6882
15:26:53.683 > 90449,0.4493
15:26:53.734 > 90500,0.0930
15:26:53.785 > 90551,0.0325
15:26:53.837 > 90602,0.3568
15:26:53.887 > 90653,0.6408
15:26:53.939 > 90704,0.7619
15:26:53.989 > 90755,0.8242
15:26:54.041 > 90806,0.8388
15:26:54.091 > 90857,0.8242
15:26:54.143 > 90908,0.8325
15:26:54.193 > 90959,0.8354
15:26:54.245 > 91010,0.8288
15:26:54.295 > 91061,0.8017
15:26:54.347 > 91112,0.7306
15:26:54.397 > 91163,0.5600
15:26:54.448 > 91214,0.2786
15:26:54.500 > 91265,0.2156
15:26:54.551 > 91316,0.4706
15:26:54.601 > 91367,0.6855
15:26:54.653 > 91418,0.7775
15:26:54.703 > 91469,0.8237
15:26:54.754 > 91520,0.8295
15:26:54.805 > 91571,0.8352
15:26:54.857 > 91622,0.8359
15:26:54.907 > 91673,0.8286
15:26:54.959 > 91724,0.7866
15:26:55.009 > 91775,0.7177
15:26:55.061 > 91826,0.5739
15:26:55.111 > 91877,0.3404
15:26:55.163 > 91928,0.1824
15:26:55.213 > 91979,0.3556
15:26:55.265 > 92030,0.6107
15:26:55.315 > 92081,0.7402
15:26:55.367 > 92132,0.7998
15:26:55.417 > 92183,0.8283
15:26:55.469 > 92234,0.8437
15:26:55.519 > 92285,0.8449
15:26:55.570 > 92336,0.8369
15:26:55.622 > 92387,0.8386
15:26:55.673 > 92438,0.8220
15:26:55.723 > 92489,0.7619
15:26:55.775 > 92540,0.6586
15:26:55.825 > 92591,0.4884
15:26:55.877 > 92642,0.3973
15:26:55.927 > 92693,0.5197
15:26:55.979 > 92744,0.6838
15:26:56.029 > 92795,0.7839
15:26:56.081 > 92846,0.8244
15:26:56.131 > 92897,0.8425
15:26:56.183 > 92948,0.8454
15:26:56.233 > 92999,0.8484
15:26:56.285 > 93050,0.8510
15:26:56.336 > 93101,0.8513
15:26:56.387 > 93152,0.8359
15:26:56.437 > 93203,0.8088
15:26:56.489 > 93254,0.7675
15:26:56.540 > 93305,0.6833
15:26:56.591 > 93356,0.5995
15:26:56.642 > 93407,0.5844
15:26:56.692 > 93458,0.6632
15:26:56.744 > 93509,0.7167
15:26:56.795 > 93560,0.8088
15:26:56.846 > 93611,0.8269
15:26:56.897 > 93662,0.8366
15:26:56.947 > 93713,0.8479
15:26:56.999 > 93764,0.8527
15:26:57.049 > 93815,0.8503
15:26:57.101 > 93866,0.8591
15:26:57.151 > 93917,0.8432
15:26:57.202 > 93968,0.8364
15:26:57.254 > 94019,0.8044
15:26:57.305 > 94070,0.7519
15:26:57.355 > 94121,0.6459
15:26:57.407 > 94172,0.5690
15:26:57.458 > 94223,0.5824
15:26:57.509 > 94274,0.6825
15:26:57.559 > 94325,0.7683
15:26:57.611 > 94376,0.8256
15:26:57.661 > 94427,0.8379
15:26:57.713 > 94478,0.8554
15:26:57.763 > 94529,0.8491
15:26:57.817 > 94580,0.8476
15:26:57.866 > 94631,0.8479
15:26:57.916 > 94682,0.8488
15:26:57.968 > 94733,0.8430
15:26:58.018 > 94784,0.8015
15:26:58.070 > 94835,0.7429
15:26:58.120 > 94886,0.6308
15:26:58.172 > 94937,0.5087
15:26:58.222 > 94988,0.5116
15:26:58.274 > 95039,0.6393
15:26:58.325 > 95090,0.7402
15:26:58.376 > 95141,0.8056
15:26:58.426 > 95192,0.8357
15:26:58.478 > 95243,0.8359
15:26:58.529 > 95294,0.8464
15:26:58.580 > 95345,0.8427
15:26:58.631 > 95396,0.8379
15:26:58.682 > 95447,0.8112
15:26:58.732 > 95498,0.7697
15:26:58.784 > 95549,0.6874
15:26:58.835 > 95600,0.5851
15:26:58.886 > 95651,0.4701
15:26:58.937 > 95702,0.4479
15:26:58.988 > 95753,0.5233
15:26:59.038 > 95804,0.6171
15:26:59.090 > 95855,0.7184
15:26:59.141 > 95906,0.7785
15:26:59.192 > 95957,0.8012
15:26:59.243 > 96008,0.8044
15:26:59.293 > 96059,0.8212
15:26:59.345 > 96110,0.8144
15:26:59.396 > 96161,0.7763
15:26:59.447 > 96212,0.6913
15:26:59.498 > 96263,0.5836
15:26:59.549 > 96314,0.5065
15:26:59.600 > 96365,0.5661
15:26:59.651 > 96416,0.6994
15:26:59.702 > 96467,0.7819
15:26:59.752 > 96518,0.8271
15:26:59.804 > 96569,0.8369
15:26:59.855 > 96620,0.8440
15:26:59.906 > 96671,0.8386
15:26:59.957 > 96722,0.8203
15:27:00.007 > 96773,0.7753
15:27:00.059 > 96824,0.6620
15:27:00.110 > 96875,0.5331
15:27:00.161 > 96926,0.5495
15:27:00.212 > 96977,0.6764
15:27:00.263 > 97028,0.7805
15:27:00.314 > 97079,0.8278
15:27:00.365 > 97130,0.8305
15:27:00.416 > 97181,0.8249
15:27:00.467 > 97232,0.8283
15:27:00.518 > 97283,0.8232
15:27:00.569 > 97334,0.7851
15:27:00.620 > 97385,0.7145
15:27:00.671 > 97436,0.5761
15:27:00.722 > 97487,0.4845
15:27:00.773 > 97538,0.5658
15:27:00.824 > 97589,0.6957
15:27:00.875 > 97640,0.7998
15:27:00.925 > 97691,0.8144
15:27:00.977 > 97742,0.8349
15:27:01.028 > 97793,0.8283
15:27:01.079 > 97844,0.8339
15:27:01.130 > 97895,0.8159
15:27:01.181 > 97946,0.7766
15:27:01.232 > 97997,0.6576
15:27:01.283 > 98048,0.3971
15:27:01.334 > 98099,0.1746
15:27:01.385 > 98150,0.3795
15:27:01.436 > 98201,0.6471
15:27:01.487 > 98252,0.7773
15:27:01.538 > 98303,0.8115
15:27:01.589 > 98354,0.8327
15:27:01.640 > 98405,0.8347
15:27:01.691 > 98456,0.8359
15:27:01.742 > 98507,0.8232
15:27:01.793 > 98558,0.7968
15:27:01.844 > 98609,0.7118
15:27:01.895 > 98660,0.4962
15:27:01.946 > 98711,0.2278
15:27:01.997 > 98762,0.3626
15:27:02.048 > 98813,0.6579
15:27:02.099 > 98864,0.7878
15:27:02.150 > 98915,0.8364
15:27:02.201 > 98966,0.8476
15:27:02.252 > 99017,0.8571
15:27:02.303 > 99068,0.8471
15:27:02.354 > 99119,0.8361
15:27:02.405 > 99170,0.8330
15:27:02.456 > 99221,0.7907
15:27:02.507 > 99272,0.6921
15:27:02.558 > 99323,0.4530
15:27:02.609 > 99374,0.3416
15:27:02.660 > 99425,0.5692
15:27:02.711 > 99476,0.7385
15:27:02.762 > 99527,0.8166
15:27:02.813 > 99578,0.8315
15:27:02.864 > 99629,0.8349
15:27:02.915 > 99680,0.8400
15:27:02.966 > 99731,0.8127
15:27:03.017 > 99782,0.8171
15:27:03.068 > 99833,0.7932
15:27:03.119 > 99884,0.6889
15:27:03.170 > 99935,0.4376
15:27:03.221 > 99986,0.1248
15:27:03.272 > 100037,0.2376
15:27:03.323 > 100088,0.5695
15:27:03.374 > 100139,0.7328
15:27:03.425 > 100190,0.8005
15:27:03.476 > 100241,0.8281
15:27:03.527 > 100292,0.8347
15:27:03.578 > 100343,0.8349
15:27:03.629 > 100394,0.8288
15:27:03.680 > 100445,0.8090
15:27:03.731 > 100496,0.7722
15:27:03.783 > 100547,0.6327
15:27:03.833 > 100598,0.3043
15:27:03.884 > 100649,0.0737
15:27:03.935 > 100700,0.3946
15:27:03.986 > 100751,0.6813
15:27:04.037 > 100802,0.7853
15:27:04.088 > 100853,0.8239
15:27:04.139 > 100904,0.8435
15:27:04.190 > 100955,0.8422
15:27:04.241 > 101006,0.8454
15:27:04.292 > 101057,0.8400
15:27:04.343 > 101108,0.8120
15:27:04.394 > 101159,0.7424
15:27:04.445 > 101210,0.4908
15:27:04.496 > 101261,0.0369
15:27:04.547 > 101312,0.1133
15:27:04.598 > 101363,0.5766
15:27:04.649 > 101414,0.7624
15:27:04.700 > 101465,0.8105
15:27:04.751 > 101516,0.8325
15:27:04.802 > 101567,0.8403
15:27:04.853 > 101618,0.8520
15:27:04.904 > 101669,0.8347
15:27:04.955 > 101720,0.8322
15:27:05.006 > 101771,0.8037
15:27:05.057 > 101822,0.6591
15:27:05.108 > 101873,0.1446
15:27:05.159 > 101924,0.0161
15:27:05.210 > 101975,0.0195
15:27:05.261 > 102026,0.5573
15:27:05.312 > 102077,0.7646
15:27:05.363 > 102128,0.8244
15:27:05.414 > 102179,0.8408
15:27:05.465 > 102230,0.8415
15:27:05.516 > 102281,0.8518
15:27:05.567 > 102332,0.8444
15:27:05.618 > 102383,0.8278
15:27:05.669 > 102434,0.7885
15:27:05.720 > 102485,0.6838
15:27:05.771 > 102536,0.4586
15:27:05.822 > 102587,0.3534
15:27:05.873 > 102638,0.5524
15:27:05.924 > 102689,0.7245
15:27:05.975 > 102740,0.8015
15:27:06.026 > 102791,0.8288
15:27:06.077 > 102842,0.8359
15:27:06.128 > 102893,0.8449
15:27:06.179 > 102944,0.8344
15:27:06.230 > 102995,0.8408
15:27:06.281 > 103046,0.8247
15:27:06.332 > 103097,0.8024
15:27:06.383 > 103148,0.6994
15:27:06.434 > 103199,0.4330
15:27:06.485 > 103250,0.0376
15:27:06.536 > 103301,0.0923
15:27:06.587 > 103352,0.5275
15:27:06.638 > 103403,0.7387
15:27:06.689 > 103454,0.8002
15:27:06.740 > 103505,0.8203
15:27:06.791 > 103556,0.8376
15:27:06.842 > 103607,0.8354
15:27:06.893 > 103658,0.8418
15:27:06.944 > 103709,0.8408
15:27:06.995 > 103760,0.8154
15:27:07.046 > 103811,0.7284
15:27:07.097 > 103862,0.4303
15:27:07.148 > 103913,0.0095
15:27:07.199 > 103964,0.0220
15:27:07.250 > 104015,0.4337
15:27:07.301 > 104066,0.7189
15:27:07.352 > 104117,0.8127
15:27:07.403 > 104168,0.8335
15:27:07.454 > 104219,0.8474
15:27:07.505 > 104270,0.8435
15:27:07.556 > 104321,0.8403
15:27:07.607 > 104372,0.8393
15:27:07.658 > 104423,0.8222
15:27:07.709 > 104474,0.7861
15:27:07.760 > 104525,0.6562
15:27:07.811 > 104576,0.3165
15:27:07.862 > 104627,0.0327
15:27:07.913 > 104678,0.2957
15:27:07.964 > 104729,0.6295
15:27:08.015 > 104780,0.7690
15:27:08.066 > 104831,0.8217
15:27:08.117 > 104882,0.8342
15:27:08.168 > 104933,0.8454
15:27:08.219 > 104984,0.8464
15:27:08.270 > 105035,0.8474
15:27:08.321 > 105086,0.8315
15:27:08.372 > 105137,0.8117
15:27:08.423 > 105188,0.7741
15:27:08.474 > 105239,0.6735
15:27:08.525 > 105290,0.4628
15:27:08.576 > 105341,0.3287
15:27:08.627 > 105392,0.4786
15:27:08.678 > 105443,0.6850
15:27:08.729 > 105494,0.7875
15:27:08.780 > 105545,0.8215
15:27:08.831 > 105596,0.8379
15:27:08.882 > 105647,0.8313
15:27:08.933 > 105698,0.8413
15:27:08.984 > 105749,0.8374
15:27:09.035 > 105800,0.8322
15:27:09.086 > 105851,0.8090
15:27:09.137 > 105902,0.7070
15:27:09.188 > 105953,0.4364
15:27:09.239 > 106004,0.0305
15:27:09.290 > 106055,0.0183
15:27:09.341 > 106106,0.3895
15:27:09.392 > 106157,0.6977
15:27:09.443 > 106208,0.8010
15:27:09.494 > 106259,0.8283
15:27:09.545 > 106310,0.8435
15:27:09.596 > 106361,0.8440
15:27:09.647 > 106412,0.8010
15:27:09.698 > 106463,0.8376
15:27:09.749 > 106514,0.8283
15:27:09.800 > 106565,0.8159
15:27:09.851 > 106616,0.7233
15:27:09.902 > 106667,0.4777
15:27:09.953 > 106718,0.0503
15:27:10.004 > 106769,0.0466
15:27:10.055 > 106820,0.4752
15:27:10.106 > 106871,0.7192
15:27:10.157 > 106922,0.8166
15:27:10.208 > 106973,0.8322
15:27:10.259 > 107024,0.8462
15:27:10.310 > 107075,0.8481
15:27:10.361 > 107126,0.8393
15:27:10.412 > 107177,0.8325
15:27:10.463 > 107228,0.8220
15:27:10.514 > 107279,0.7719
15:27:10.565 > 107330,0.6010
15:27:10.616 > 107381,0.2017
15:27:10.667 > 107432,0.0212
15:27:10.718 > 107483,0.3048
15:27:10.769 > 107534,0.6532
15:27:10.820 > 107585,0.7836
15:27:10.871 > 107636,0.8230
15:27:10.922 > 107687,0.8408
15:27:10.973 > 107738,0.8425
15:27:11.024 > 107789,0.8454
15:27:11.075 > 107840,0.8374
15:27:11.126 > 107891,0.8413
15:27:11.177 > 107942,0.8254
15:27:11.228 > 107993,0.7827
15:27:11.279 > 108044,0.6723
15:27:11.330 > 108095,0.4635
15:27:11.381 > 108146,0.2799
15:27:11.432 > 108197,0.4530
15:27:11.483 > 108248,0.6777
15:27:11.534 > 108299,0.7910
15:27:11.585 > 108350,0.8242
15:27:11.636 > 108401,0.8322
15:27:11.687 > 108452,0.8322
15:27:11.738 > 108503,0.8447
15:27:11.789 > 108554,0.8374
15:27:11.840 > 108605,0.8305
15:27:11.891 > 108656,0.8129
15:27:11.942 > 108707,0.7643
15:27:11.993 > 108758,0.6093
15:27:12.044 > 108809,0.2398
15:27:12.095 > 108860,0.0308
15:27:12.146 > 108911,0.3243
15:27:12.197 > 108962,0.6523
15:27:12.248 > 109013,0.7846
15:27:12.299 > 109064,0.8298
15:27:12.350 > 109115,0.8320
15:27:12.401 > 109166,0.8386
15:27:12.452 > 109217,0.8400
15:27:12.503 > 109268,0.8415
15:27:12.554 > 109319,0.8244
15:27:12.605 > 109370,0.7978
15:27:12.656 > 109421,0.7387
15:27:12.707 > 109472,0.5905
15:27:12.758 > 109523,0.3433
15:27:12.809 > 109574,0.2415
15:27:12.860 > 109625,0.4891
15:27:12.911 > 109676,0.6994
15:27:12.962 > 109727,0.7885
15:27:13.013 > 109778,0.8178
15:27:13.064 > 109829,0.8325
15:27:13.115 > 109880,0.8479
15:27:13.166 > 109931,0.8364
15:27:13.217 > 109982,0.8393
15:27:13.268 > 110033,0.8178
15:27:13.319 > 110084,0.7731
15:27:13.370 > 110135,0.6840
15:27:13.421 > 110186,0.5280
15:27:13.472 > 110237,0.4391
15:27:13.523 > 110288,0.5487
15:27:13.574 > 110339,0.7057
15:27:13.625 > 110390,0.7939
15:27:13.676 > 110441,0.8208
15:27:13.727 > 110492,0.8403
15:27:13.778 > 110543,0.8484
15:27:13.829 > 110594,0.8515
15:27:13.880 > 110645,0.8322
15:27:13.931 > 110696,0.8242
15:27:13.982 > 110747,0.8098
15:27:14.033 > 110798,0.7389
15:27:14.084 > 110849,0.6049
15:27:14.135 > 110900,0.3587
15:27:14.186 > 110951,0.2664
15:27:14.237 > 111002,0.4933
15:27:14.288 > 111053,0.6933
15:27:14.339 > 111104,0.7853
15:27:14.390 > 111155,0.8168
15:27:14.441 > 111206,0.8320
15:27:14.492 > 111257,0.8408
15:27:14.543 > 111308,0.8393
15:27:14.594 > 111359,0.8364
15:27:14.645 > 111410,0.8232
15:27:14.696 > 111461,0.8088
15:27:14.747 > 111512,0.7541
15:27:14.798 > 111563,0.6950
15:27:14.849 > 111614,0.6369
15:27:14.900 > 111665,0.6142
15:27:14.951 > 111716,0.6676
15:27:15.002 > 111767,0.7499
15:27:15.053 > 111818,0.8010
15:27:15.104 > 111869,0.8244
15:27:15.155 > 111920,0.8330
15:27:15.206 > 111971,0.8479
15:27:15.257 > 112022,0.8444
15:27:15.308 > 112073,0.8347
15:27:15.359 > 112124,0.8300
15:27:15.410 > 112175,0.7932
15:27:15.461 > 112226,0.7465
15:27:15.512 > 112277,0.6527
15:27:15.563 > 112328,0.5158
15:27:15.614 > 112379,0.4676
15:27:15.665 > 112430,0.5800
15:27:15.716 > 112481,0.7172
15:27:15.767 > 112532,0.7907
15:27:15.818 > 112583,0.8269
15:27:15.869 > 112634,0.8308
15:27:15.920 > 112685,0.8454
15:27:15.971 > 112736,0.8383
15:27:16.022 > 112787,0.8359
15:27:16.073 > 112838,0.8256
15:27:16.124 > 112889,0.8015
15:27:16.175 > 112940,0.7617
15:27:16.226 > 112991,0.6576
15:27:16.277 > 113042,0.5665
15:27:16.328 > 113093,0.5424
15:27:16.379 > 113144,0.6198
15:27:16.430 > 113195,0.7214
15:27:16.481 > 113246,0.7841
15:27:16.532 > 113297,0.8029
15:27:16.583 > 113348,0.8247
15:27:16.634 > 113399,0.8337
15:27:16.685 > 113450,0.8317
15:27:16.736 > 113501,0.8171
15:27:16.787 > 113552,0.8002
15:27:16.838 > 113603,0.7477
15:27:16.889 > 113654,0.6840
15:27:16.940 > 113705,0.5780
15:27:16.991 > 113756,0.5277
15:27:17.042 > 113807,0.5592
15:27:17.095 > 113858,0.6759
15:27:17.144 > 113909,0.7685
15:27:17.195 > 113960,0.8037
15:27:17.246 > 114011,0.8393
15:27:17.297 > 114062,0.8327
15:27:17.348 > 114113,0.8371
15:27:17.399 > 114164,0.8357
15:27:17.450 > 114215,0.8327
15:27:17.501 > 114266,0.8171
15:27:17.552 > 114317,0.7621
15:27:17.603 > 114368,0.6781
15:27:17.654 > 114419,0.5482
15:27:17.705 > 114470,0.4576
15:27:17.756 > 114521,0.5431
15:27:17.807 > 114572,0.6850
15:27:17.858 > 114623,0.7673
15:27:17.909 > 114674,0.8164
15:27:17.960 > 114725,0.8237
15:27:18.011 > 114776,0.8007
15:27:18.062 > 114827,0.8400
15:27:18.113 > 114878,0.8300
15:27:18.164 > 114929,0.8322
15:27:18.215 > 114980,0.8029
15:27:18.266 > 115031,0.7541
15:27:18.317 > 115082,0.6498
15:27:18.368 > 115133,0.4945
15:27:18.419 > 115184,0.4371
15:27:18.470 > 115235,0.5624
15:27:18.521 > 115286,0.6957
15:27:18.572 > 115337,0.7902
15:27:18.623 > 115388,0.8208
15:27:18.674 > 115439,0.8379
15:27:18.725 > 115490,0.8322
15:27:18.776 > 115541,0.8388
15:27:18.827 > 115592,0.8400
15:27:18.878 > 115643,0.8271
15:27:18.929 > 115694,0.8090
15:27:18.980 > 115745,0.7687
15:27:19.031 > 115796,0.6879
15:27:19.082 > 115847,0.5172
15:27:19.133 > 115898,0.2742
15:27:19.184 > 115949,0.2794
15:27:19.235 > 116000,0.5192
15:27:19.286 > 116051,0.6972
15:27:19.337 > 116102,0.7849
15:27:19.388 > 116153,0.8291
15:27:19.439 > 116204,0.8427
15:27:19.490 > 116255,0.8552
15:27:19.541 > 116306,0.8447
15:27:19.592 > 116357,0.8471
15:27:19.643 > 116408,0.8310
15:27:19.694 > 116459,0.7976
15:27:19.745 > 116510,0.7448
15:27:19.796 > 116561,0.6127
15:27:19.847 > 116612,0.4142
15:27:19.898 > 116663,0.3602
15:27:19.949 > 116714,0.5377
15:27:20.000 > 116765,0.7045
15:27:20.051 > 116816,0.7927
15:27:20.102 > 116867,0.8359
15:27:20.153 > 116918,0.8398
15:27:20.204 > 116969,0.8510
15:27:20.255 > 117020,0.8535
15:27:20.306 > 117071,0.8479
15:27:20.357 > 117122,0.8327
15:27:20.408 > 117173,0.8056
15:27:20.459 > 117224,0.7370
15:27:20.510 > 117275,0.6523
15:27:20.561 > 117326,0.5900
15:27:20.612 > 117377,0.6330
15:27:20.663 > 117428,0.7233
15:27:20.714 > 117479,0.8046
15:27:20.765 > 117530,0.8317
15:27:20.816 > 117581,0.8469
15:27:20.867 > 117632,0.8503
15:27:20.918 > 117683,0.8542
15:27:20.969 > 117734,0.8618
15:27:21.020 > 117785,0.8388
15:27:21.071 > 117836,0.8437
15:27:21.122 > 117887,0.8044
15:27:21.173 > 117938,0.7380
15:27:21.224 > 117989,0.6054
15:27:21.275 > 118040,0.4869
15:27:21.326 > 118091,0.5197
15:27:21.377 > 118142,0.6593
15:27:21.428 > 118193,0.7680
15:27:21.479 > 118244,0.8181
15:27:21.530 > 118295,0.8396
15:27:21.581 > 118346,0.8493
15:27:21.632 > 118397,0.8518
15:27:21.683 > 118448,0.8557
15:27:21.734 > 118499,0.8444
15:27:21.785 > 118550,0.8310
15:27:21.836 > 118601,0.8208
15:27:21.887 > 118652,0.7573
15:27:21.938 > 118703,0.6777
15:27:21.989 > 118754,0.5744
15:27:22.040 > 118805,0.5665
15:27:22.091 > 118856,0.6679
15:27:22.142 > 118907,0.7707
15:27:22.193 > 118958,0.8166
